area,month,lst_avg,lst_max,lst_min,lst_volatility,ndvi_avg,ndvi_peak,ndvi_volatility,no2_avg,no2_peak,no2_volatility
Satellite,2025-07-01,31.506978141573967,32.31271137987066,30.70124490327727,0.4883882801418304,0.08326943294892145,0.11814671221263173,0.021140563186444403,8.211920441023585e-05,0.00010064371116765321,8.157951858185555e-06
Satellite,2025-08-01,29.844445049342948,30.64752935405749,29.09080750482852,0.4840741679028066,0.011189722470586848,0.04606700173429715,0.021140563186444358,8.384499426937582e-05,0.00011985662440504999,1.5588283121325057e-05
Satellite,2025-09-01,30.366205332781536,31.724860050890616,28.93274809160308,0.9978559069850276,-0.05972741203229073,-0.02601270874403744,0.020469262287636143,9.02982494650486e-05,0.00014214642581130002,1.845312418073039e-05
Satellite,2025-10-01,30.48712652876962,31.605597964376614,27.76336832061071,0.8740169193361336,0.13319266919057654,0.2822702344525335,0.15768433090548886,0.00012416012294641642,0.0002883371676497,5.0760621268736185e-05
Satellite,2025-11-01,26.135796543681117,27.214478371501293,25.15661577608145,0.6811196240022419,0.2664854098809222,0.2896578218101232,0.01729997993809851,0.0001570361909151632,0.0002817540093915,5.006386279306613e-05
Satellite,2025-12-01,24.327915845850804,25.20906488549621,21.831099236641265,0.9871109115173649,0.24139361538480905,0.2632144935697126,0.009270607385833204,0.00018429724284242687,0.00037286428705690005,5.093799090121519e-05
Satellite,2026-01-01,22.491324861247215,25.150476760868408,21.52605597964381,0.8706239657587026,0.21877128425810405,0.24185110305371726,0.013567325977332931,0.0001351060578785537,0.00020815297678815,3.0323218233316862e-05
Satellite,2026-02-01,28.227232245576108,30.927926208651424,25.68788022440584,1.5850018088348388,0.193296402448717,0.21872192769912607,0.01965905869649247,0.00013995969858905042,0.0002365270382849,3.939246864192842e-05
Satellite,2026-03-01,32.97721646673939,33.25414758269723,31.31562977099239,0.576921362542351,0.22554276608161705,0.23464977956847594,0.005403173313395819,0.00012635006447001416,0.0002185924995654,2.9948626590182767e-05
Thaltej,2018-01-01,29.453420411148162,30.457783375314893,27.071158690176347,0.9414392750484374,0.2646524087155649,0.27796433705776535,0.010841027434031699,0.00011064065237755,0.00011064065237755,0.0
Thaltej,2018-02-01,33.315006409679775,36.809238035264514,30.569282115869047,2.164618129372387,0.22566611785848384,0.24333465131444654,0.0068508259823839655,0.00011064065237755001,0.00011064065237755,0.0
Thaltej,2018-03-01,39.130451572275966,41.81329974811086,36.98457493702774,1.6651361350504632,0.23912741147822292,0.2454902402774796,0.004510515102621411,0.00011064065237755,0.00011064065237755,0.0
Thaltej,2018-04-01,42.87162856842992,44.21743073047861,40.423652392947126,1.4115974937009912,0.21602017893451375,0.22936371253510143,0.004361498693987747,0.00011064065237755,0.00011064065237755,0.0
Thaltej,2018-05-01,43.33336160315272,44.54841309823683,40.75835642317383,0.955900121883161,0.2155716280557563,0.22109044509719084,0.004649747092718685,0.00011064065237755,0.00011064065237755,0.0
Thaltej,2018-06-01,38.20134455471686,40.33931675062975,36.06377633711511,0.9912419224759963,0.2214263200439125,0.23264385871098492,0.006810522377576557,0.00011064065237755,0.00011064065237755,0.0
Thaltej,2018-07-01,36.59857052896728,37.91392789672546,35.2832131612091,0.7972925679091218,0.24502183241258207,0.2566261827578294,0.007033877265953859,0.00010847099570554057,0.0002101515845069,2.6983946656966425e-05
Thaltej,2018-08-01,33.88016530226703,35.19552267002522,32.564807934508856,0.7972925679091268,0.2690041564594266,0.28060850680467386,0.007033877265954083,8.664148082744676e-05,0.0002264495062818,3.0901377136515086e-05
Thaltej,2018-09-01,34.27052156801012,36.943727959697775,32.03866498740558,1.4731478119912065,0.2925996688280961,0.30381720749516855,0.0068105223775767835,9.570186474699917e-05,0.0001422468147144,2.2253484942263292e-05
Thaltej,2018-10-01,36.54467254408063,38.0191687657431,35.31799433249374,0.7766530687911574,0.2929558700614311,0.30768532427691764,0.009344085308722053,0.00015683877919700373,0.0002497988914051,4.5839557108015454e-05
Thaltej,2018-11-01,33.82646347607056,35.12375314861465,30.71638539042825,1.3715242110753405,0.2620991356989361,0.2789929874710055,0.008060759667053394,0.00016950292101896,0.0002434730944063,3.184028997314585e-05
Thaltej,2018-12-01,28.391277728122237,30.410554156171322,27.23984886649877,0.8214773487277974,0.2539883844281846,0.26762443249804063,0.012368466553817159,0.00017806436051082502,0.0002811064639722,4.597608645085995e-05
Thaltej,2019-01-01,27.88692715527751,29.635012594458463,26.84795969773302,0.7835835017056828,0.2328744902994449,0.2491760782173821,0.009134546194007323,0.00017067031679520993,0.0003818778843753,5.818277541004611e-05
Thaltej,2019-02-01,31.82333100935591,34.64035264483631,27.36101385390431,2.378533494466286,0.21443487109626438,0.2259006726856606,0.007744414353242948,0.00013917072959120398,0.0002376023083259,4.655775282746198e-05
Thaltej,2019-03-01,39.02411148127085,44.091675062972314,33.92478589420658,3.2653312622225537,0.2144363586431849,0.22530769844239956,0.0055779824134364366,0.0001284799092768285,0.00027663080893875,4.201330832746879e-05
Thaltej,2019-04-01,44.549643576826234,46.00539042821162,43.214307304785926,0.6858050847913689,0.2220573892956071,0.24440653316204958,0.009027669453150053,0.0001176055682908165,0.00018039077440329998,2.2659985904629638e-05
Thaltej,2019-05-01,43.11346804664016,44.79425692695218,41.26017632241816,0.9953652507210321,0.21460385613621683,0.22321468528920124,0.006064913200868515,0.00010272422971974118,0.00013428371024203333,1.243066456890763e-05
Thaltej,2019-06-01,39.060335117548306,42.755551007556704,36.751549118387935,2.1939098560551034,0.20423787750990333,0.21250168327017602,0.005017217744877296,9.784708102199115e-05,0.0001376470460094,1.3459369968918234e-05
Thaltej,2019-07-01,35.74284931359202,36.713315491183906,34.80640978062161,0.6993455299952204,0.1868553895313987,0.19540415411099116,0.005181760205388311,0.00010149619531790003,0.0002023076554236,3.1109897060407974e-05
Thaltej,2019-08-01,34.24893458504582,34.77322316769157,33.62832095259907,0.3390902974421518,0.16918794273357435,0.17773670731316676,0.005181760205388301,8.387213941883066e-05,0.0001401504548419,1.9473816657531003e-05
Thaltej,2019-09-01,32.882507520036675,33.58020395694988,32.18481108312347,0.42359356516424795,0.15180545475506968,0.16006926051534237,0.005017217744877313,9.053552677214384e-05,0.0001756118167087,2.181474857024086e-05
Thaltej,2019-10-01,32.750077191842074,34.96062972292196,30.369445843828743,1.3487577967570605,0.2825231929301612,0.3358562654935052,0.07178450610837141,0.00013623191296593853,0.00028075830606945,4.4472967461982505e-05
Thaltej,2019-11-01,31.38261870277081,32.790906801007594,29.01096032745595,1.1113498550136731,0.28070557684864356,0.3288998015380501,0.03686350224853213,0.0001452516885725433,0.0002164483718737,3.787241490104695e-05
Thaltej,2019-12-01,27.050829304460905,28.795157430730512,25.4212090680101,0.8646389911038992,0.22280073778198622,0.266491045044403,0.026283989839445476,0.00012415162790807972,0.000190390485468,2.7042894780602998e-05
Thaltej,2020-01-01,26.709068517916666,28.39816120906803,24.25183879093204,1.3939925451559794,0.2083295171235527,0.23348705124434885,0.019845718034877533,0.0001336777864942763,0.0002412318572169,4.605805903897663e-05
Thaltej,2020-02-01,32.070706266828836,33.8156171284635,28.25501259445846,1.8616023142477665,0.21920136944720034,0.22774618021925785,0.009041940043666416,0.00014206364858834424,0.0003667363166984,5.5198826459246866e-05
Thaltej,2020-03-01,36.64866488583736,40.95621536523932,33.17332493702775,2.3335487788379483,0.23095720421012442,0.25177093611244883,0.02067559783719817,0.00012225795454115363,0.00036968816491429995,6.552791756782424e-05
Thaltej,2020-04-01,42.9383924223342,44.242468513853936,41.04458753148618,1.06412970403456,0.23482091269131158,0.25079986890683564,0.012900836462322702,7.960439106236171e-05,0.0001007782150976,1.16927345412028e-05
Thaltej,2020-05-01,43.70657633866908,44.94642317380354,39.92197732997485,1.2942480365534397,0.2230745323092587,0.23998607805443878,0.007675253081573203,7.892426556420511e-05,8.958882153480169e-05,5.5984064030290745e-06
Thaltej,2020-06-01,38.64048384929883,39.35211586901767,36.97850348039361,0.929042342609593,0.20923086129971402,0.21505839677870034,0.003538081032183886,9.428142777352849e-05,0.00014809869135000003,1.7899687072642516e-05
Thaltej,2020-07-01,36.13994131790497,36.92609334523807,35.35378929057187,0.4765192973432285,0.1969729418439152,0.20300142682217692,0.0036541143773814746,8.500013650532838e-05,0.0001358477360796,1.4923003428532471e-05
Thaltej,2020-08-01,34.49178755358983,35.301379155416335,33.36576169610246,0.5193623319739397,0.18451407288884097,0.1905425578671027,0.003654114377381478,7.253933349666174e-05,0.0001034469552556,1.1554076409656243e-05
Thaltej,2020-09-01,33.70530094845841,34.525843828715395,32.49818867924531,0.702143846979243,0.17225615343304218,0.17808368891202847,0.0035380810321838842,8.65089841327368e-05,0.0001578257074521,2.1125761326348263e-05
Thaltej,2020-10-01,35.690463557325124,36.38584382871538,33.52460957178845,0.8189997831793602,0.28530474601634165,0.3206923075761071,0.05477427039205808,0.00011824053265856928,0.0002140129748739,3.698511289610278e-05
Thaltej,2020-11-01,31.99491593198996,33.34389798488669,31.426826196473577,0.5184552942694978,0.27592402367072494,0.29188204798837825,0.011962119784635263,0.00013167356277715342,0.0001993947918274,3.681072112803773e-05
Thaltej,2020-12-01,28.281131165190565,31.80493702770783,26.168753148614634,1.7565603994071575,0.26304379612340717,0.28532049489446587,0.023944193152591053,0.0001778229571572359,0.0003239913084384,5.118518078309656e-05
Thaltej,2021-01-01,27.820423336312697,28.755617128463506,26.12042821158693,0.7282493155416677,0.23236061326360832,0.2579798769424023,0.026145741579584436,0.0001878994349081127,0.0003285047213714,4.7350944897578827e-05
Thaltej,2021-02-01,32.962983312342594,37.240717884131016,28.481649874055446,2.8206822783780363,0.2344803042323263,0.24450927792113375,0.006198894174357615,0.00017887081581568104,0.0003762801381245,7.364507303288045e-05
Thaltej,2021-03-01,38.81207473389131,41.40098551637283,36.68103274559196,1.6134204205576694,0.22896805150554342,0.24202139077589022,0.006465216386147684,0.0001582062398636809,0.0004413662832798,7.13071128486651e-05
Thaltej,2021-04-01,42.48268377413941,42.93062657430734,41.5488727959698,0.3273502187392141,0.22647083512591656,0.24570584472990203,0.0163598135419904,0.00012759134908535172,0.00026566617045445,4.474917707999335e-05
Thaltej,2021-05-01,38.90383257495737,42.99015113350129,34.19400503778341,3.044371210435093,0.21505353719377862,0.23005335834743473,0.007249300321538532,0.00010812305438965545,0.0001971394328046,2.5311407086900104e-05
Thaltej,2021-06-01,34.02711542656452,35.10755037783379,33.498950192481374,0.3815312773108812,0.22704985263112382,0.24023458615699833,0.008004868571029243,9.635549266976313e-05,0.0001463266281447,1.882709743078669e-05
Thaltej,2021-07-01,33.0714764032128,33.47223308065208,32.67071972577352,0.24291521703099117,0.25478325763382537,0.26842263714335074,0.00826739271044674,9.816567743421344e-05,0.0001394878671527,1.9759829792271657e-05
Thaltej,2021-08-01,33.10023274599185,36.08119544592034,32.10966037735852,1.2654089050163884,0.2829713086201778,0.29661068812970315,0.008267392710446556,9.284946665840512e-05,0.0001338351858538,1.4091697368222428e-05
Thaltej,2021-09-01,32.55694769567049,35.363367443751734,30.338571428571463,1.4615998972217104,0.3107047136228793,0.32388944714875384,0.008004868571029066,0.0001006703200832139,0.00015326675791095,1.992845061791393e-05
Thaltej,2021-10-01,33.185244169984585,33.42921914357685,32.85180730478592,0.20263830343203038,0.3286953966186581,0.3448706253842385,0.01077165726365201,0.00013707573660685972,0.0002248301338806,4.123768907885876e-05
Thaltej,2021-11-01,31.634443954659982,32.826423173803555,29.22261335012598,0.8097914085134127,0.28584593296728866,0.3097546108359879,0.01538465888168583,0.0001538265275339249,0.00026088007736,4.597169032991099e-05
Thaltej,2021-12-01,26.95236606634504,28.773967254408095,24.29014209591477,1.217898275352593,0.2364207181172779,0.2907415837595343,0.038163331362078,0.0001391012187075941,0.0002231880155856,3.490943608650798e-05
Thaltej,2022-01-01,26.5848244901276,28.223652392947137,24.20803526448365,1.0946809172721954,0.2193524553854068,0.2660346329285557,0.03667197676006374,0.0001576919965773262,0.0002738116164376,5.383469018850501e-05
Thaltej,2022-02-01,32.06164683789136,35.24676952141061,28.412506297229253,2.1193475327803752,0.21686627933325683,0.2426518629831999,0.048787335876598156,0.0001575272968359605,0.00034427958922189996,6.147818847172156e-05
Thaltej,2022-03-01,39.16092518485417,41.93372166246854,35.55816435768265,1.7957718283931825,0.2338705730654136,0.24143914696197075,0.0038019548415171092,0.00012647563106936308,0.00024080251643879998,4.448579562468419e-05
Thaltej,2022-04-01,43.12153883291354,45.1737783375315,41.969055415617156,0.9928560146001839,0.24189219728614175,0.25690386260614195,0.009970795563618321,0.00010494135257481565,0.0001577252817389,1.6533190957821e-05
Thaltej,2022-05-01,39.72159269115141,41.95221662468516,37.87523929471036,1.412502345306879,0.2156136487921275,0.22494951664231477,0.006417816503339608,9.045734659998826e-05,0.0001120979926038,1.098172258732861e-05
