area,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndvi_count,date
Isanpur,0.09927828917102155,0.0083023948057731,0.122148338823806,0.03286579416952043,11,2023-01-01
Isanpur,0.11378883757666562,0.104175802816307,0.1197868730024152,0.005862931579599808,10,2023-02-01
Isanpur,0.1076443656443002,0.0934184379065194,0.1245198061334697,0.011718203907361304,10,2023-03-01
Isanpur,0.10506157130982262,0.0877760052976674,0.1181341940974073,0.01188923993970895,8,2023-04-01
Isanpur,0.09547292439680949,0.0844355068789467,0.1077206676990598,0.010245321853725254,10,2023-05-01
Isanpur,0.08675250632715993,-0.0890072390389032,0.135986156316561,0.08077591648127307,12,2023-10-01
Isanpur,0.12582270226523248,0.1210058693015065,0.1326715147201088,0.0051772315613048785,6,2023-11-01
Isanpur,0.11809025831020131,0.1028927287728746,0.1315379177255921,0.011625600573768852,6,2023-12-01
Isanpur,0.09837736759541872,0.0800307538296342,0.1131031718246327,0.013218052295120025,7,2024-01-01
Isanpur,0.10564744040978835,0.105526858751508,0.1057680220680687,0.0001705282165135166,2,2024-02-01
Isanpur,0.10649539154959811,0.0971507452051682,0.1151210399441582,0.006235816917627685,10,2024-03-01
Isanpur,0.10347334965386823,0.102329211646937,0.1056085912519165,0.0012709206739977372,5,2024-04-01
Isanpur,0.07888054415218573,0.0205755641054432,0.1179502717479223,0.03069608652476784,13,2024-05-01
Isanpur,0.13085415991391056,0.1211161124780455,0.1372272179841335,0.007432756813263947,6,2024-10-01
Isanpur,0.12619518136452876,0.119405631305988,0.1311185037947724,0.004277703140915569,12,2024-11-01
Isanpur,0.12572633779604,0.1220981744248193,0.1309787309478928,0.0028118126563322398,10,2024-12-01
Isanpur,0.10978077877465166,0.080128675746735,0.1354128132012558,0.018871742353499373,14,2025-01-01
Isanpur,0.11572151362173469,0.1076003355348137,0.1207852625229242,0.005221806119399104,8,2025-02-01
Isanpur,0.11649291697857629,0.1088730316151854,0.1275020953658129,0.0073403998308146454,12,2025-03-01
Isanpur,0.11885595387238125,0.105407000386873,0.1395915209003868,0.010111127210024863,16,2025-04-01
Isanpur,0.09954807576587257,0.0924924358592608,0.1064665147552307,0.007838830545543279,4,2025-05-01
Isanpur,0.09596634234092301,0.0455467213165219,0.1334733008116266,0.03442677823170698,10,2025-10-01
Isanpur,0.14229617209079004,0.1153990822278269,0.1586351539699396,0.014911185858880321,12,2025-11-01
Isanpur,0.12668250964967218,0.114662227701338,0.1417180126540629,0.009308098595746231,12,2025-12-01
Isanpur,0.11332715008058618,0.0979901077792011,0.1262243075150163,0.010389957538864195,10,2026-01-01
Isanpur,0.10772415086939795,0.0734464312620883,0.1219759564298921,0.019160880248345495,10,2026-02-01
