area,lst_mean,lst_min,lst_max,lst_std,lst_count,date
Chandkheda,32.21612676056341,30.14595390524972,34.85901408450708,1.9829429417369042,4,2022-11-01
Chandkheda,28.74258642765688,27.64935979513449,29.83199743918056,0.9203807548951347,4,2022-12-01
Chandkheda,25.910911382168642,25.28508322663255,26.2219078104994,0.423459668765106,4,2023-01-01
Chandkheda,32.963937259923206,30.213303457106303,35.25320102432782,2.1290131134598855,4,2023-02-01
Chandkheda,35.84679257362359,35.052842509603096,36.65991037131885,0.7808153269875154,4,2023-03-01
Chandkheda,41.332526675202764,40.84810499359799,42.15153649167737,0.7132288079873905,3,2023-04-01
Chandkheda,41.52728553137006,38.65804097311142,45.13839948783614,2.978767640406825,4,2023-05-01
Chandkheda,34.59569462227917,31.756666666666696,37.34157490396931,2.4120982405744975,4,2023-06-01
Chandkheda,30.882857142857162,30.35857142857144,31.407142857142883,0.4512332977962359,4,2023-07-01
Chandkheda,30.85275105176515,29.31,34.43243277848916,2.4034578428013855,4,2023-08-01
Chandkheda,33.93666453265049,33.53240717029454,34.249411011523726,0.3216748134479828,4,2023-09-01
Chandkheda,34.83439607341018,34.62152368758005,35.20556978233037,0.32260183177923935,3,2023-10-01
Chandkheda,30.64339948783614,26.685723431498104,33.34382842509606,2.918768052373929,4,2023-11-01
Chandkheda,26.805882070451943,26.008594436310425,27.7801920614597,0.7613779544694822,4,2023-12-01
Chandkheda,25.549622279129352,23.8570934699104,26.60508322663256,1.25502449496452,4,2024-01-01
Chandkheda,30.24629321382846,28.257528809218982,31.66608194622283,1.5496683604539139,4,2024-02-01
Chandkheda,35.53432138284255,33.69494238156214,37.20541613316264,1.460695220932328,4,2024-03-01
Chandkheda,40.49792573623563,38.41901408450708,42.17798975672219,1.5691758564697773,4,2024-04-01
Chandkheda,38.866022193768714,37.44426376440466,40.02633802816905,1.3107406489251134,3,2024-05-01
Chandkheda,37.26527631363048,35.79829297173419,38.19179257362359,1.0438451872893908,4,2024-06-01
Chandkheda,33.23660163694667,32.797807486631044,34.298050229182614,0.7110258606577454,4,2024-07-01
Chandkheda,32.37954498545834,31.17257309941525,33.13771929824565,0.9192673852348549,4,2024-08-01
Chandkheda,30.94346670934702,30.19000000000005,31.780704225352142,0.6937659399174918,4,2024-09-01
Chandkheda,33.26603072983358,31.42871959026892,34.469282970550616,1.2943649757543072,4,2024-10-01
Chandkheda,29.557733674775957,27.855685019206163,31.795300896286847,2.0236670713304767,3,2024-11-01
Chandkheda,24.611463559864617,23.55961864406784,26.599961587708105,1.3547749333233412,4,2024-12-01
Chandkheda,25.23896286811783,23.2901792573624,26.6628297055058,1.627770916278483,4,2025-01-01
Chandkheda,29.141030729833584,26.72641485275292,31.29120358514728,1.880456153269466,4,2025-02-01
Chandkheda,36.50830985915496,35.647669654289416,38.29530089628685,1.2059997370473783,4,2025-03-01
Chandkheda,39.04861715749043,38.498553137003874,39.98710627400772,0.816763828680519,3,2025-04-01
Chandkheda,35.26744558258647,29.039270166453303,40.28193341869403,4.690809454167973,4,2025-05-01
Chandkheda,33.52315039822422,33.075200037603416,33.99911651728556,0.39557616559497427,4,2025-06-01
Chandkheda,32.351962568602524,31.918020087201988,32.78590505000306,0.37347822303915457,4,2025-07-01
Chandkheda,30.356783753239224,29.084842406876813,31.62872509960163,1.0947128115142752,4,2025-08-01
Chandkheda,29.567067861715778,25.54426376440464,32.656478873239465,3.0381797860622557,4,2025-09-01
Chandkheda,30.71468629961592,29.801805377720907,31.62756722151093,0.91288092189501,3,2025-10-01
Chandkheda,25.86736248742458,24.10146428571432,28.299679897567245,1.9527196804409084,4,2025-11-01
Chandkheda,24.387765685019236,22.876248399487874,25.00503201024331,1.0114629369321306,4,2025-12-01
Chandkheda,21.736069142125505,20.120909090909123,23.380166453265065,1.3306961023985198,4,2026-01-01
Chandkheda,28.75948794461688,26.10288135593221,31.26193341869401,2.58654142506484,4,2026-02-01
Chandkheda,33.721702944942415,33.721702944942415,33.721702944942415,,1,2026-03-01
Gota,29.73054088050317,27.724943396226443,30.7355094339623,1.4075215121227531,4,2018-01-01
Gota,33.66839622641512,31.18509433962266,36.2806918238994,2.450044022748978,4,2018-02-01
Gota,40.2511886792453,38.167509433962266,42.9532704402516,2.283393435588473,4,2018-03-01
Gota,43.874654088050335,41.56177358490567,45.38011320754719,2.0331936298683786,3,2018-04-01
Gota,45.14572955974845,44.5338490566038,45.62874213836481,0.4543395206636986,4,2018-05-01
Gota,40.58120880503147,39.48650314465412,41.48235220125788,0.9314823073158546,4,2018-06-01
Gota,37.46419371069185,35.8572955974843,39.071091823899394,1.382997695889984,4,2018-07-01
Gota,33.17913207547173,31.57223396226418,34.78603018867927,1.3829976958899854,4,2018-08-01
Gota,33.935962264150966,30.500968553459145,36.20066666666669,2.4485988520858126,4,2018-09-01
Gota,36.805144654088075,35.12876729559752,38.21764779874216,1.5612552293659878,3,2018-10-01
Gota,34.841113207547195,32.81357232704405,35.98333333333335,1.3932710774059751,4,2018-11-01
Gota,29.16025157232707,27.96886792452833,30.17405031446544,0.9064907910818247,4,2018-12-01
Gota,28.777421383647834,27.690503144654112,30.452993710691857,1.2330072743059368,4,2019-01-01
Gota,32.21177987421386,28.170226415094376,35.508666666666684,3.2181596370022714,4,2019-02-01
Gota,40.87001886792455,36.4458490566038,45.08494339622644,3.808544195925398,4,2019-03-01
Gota,46.44929559748431,45.115584905660405,47.92200000000002,1.4083610542553386,3,2019-04-01
Gota,45.53033333333336,44.22932075471701,46.55913207547174,1.1926414604364186,4,2019-05-01
Gota,40.7863994391353,38.0523273162896,45.306578616352205,3.431668962058733,4,2019-06-01
Gota,36.695796358320905,35.35679676758815,37.9181766451578,1.343552971805437,4,2019-07-01
Gota,34.403627493783844,33.74845534591197,34.98940748866464,0.5298691103571163,4,2019-08-01
Gota,32.483021383647824,31.723761006289337,33.24228176100631,0.6534672882099072,4,2019-09-01
Gota,32.9119958071279,30.974377358490585,34.451132075471726,1.772299883349667,3,2019-10-01
Gota,31.50899371069185,30.46169811320758,31.91040251572329,0.6996565578716986,4,2019-11-01
Gota,27.796572327044053,26.26647798742141,28.822603773584937,1.1537136148308016,4,2019-12-01
Gota,27.466710691823923,25.37880503144657,29.372339622641533,1.7683453877828026,4,2020-01-01
Gota,32.48204402515725,28.88044025157233,35.124415094339646,2.6389589177278543,4,2020-02-01
Gota,38.236327044025174,34.50964779874215,42.13337106918241,3.115321613410194,4,2020-03-01
Gota,44.91119496855349,42.82778616352204,46.21689308176103,1.4936096774406058,4,2020-04-01
Gota,46.53391614255768,46.01246540880504,46.82222641509436,0.4524312962413895,3,2020-05-01
Gota,37.471899371069206,34.801119496855364,39.78672955974846,2.066257033503412,4,2020-06-01
Gota,35.62734119496857,34.20025157232706,37.05443081761008,1.2282431871191077,4,2020-07-01
Gota,31.82176886792454,30.39467924528303,33.24885849056605,1.2282431871191086,4,2020-08-01
Gota,32.81307861635223,31.54489308176102,34.0292201257862,1.0740678551712868,4,2020-09-01
Gota,35.98677358490569,34.44846540880507,37.10408805031448,1.248131216505492,4,2020-10-01
Gota,32.59430188679248,32.00813836477992,32.94167295597485,0.5105272616480595,3,2020-11-01
Gota,29.662880503144684,27.55752201257864,32.741949685534614,2.1957430791736066,4,2020-12-01
Gota,28.611886792452857,27.73802515723273,29.96066666666669,1.0042090422230698,4,2021-01-01
Gota,34.12255974842769,29.70972327044028,38.185371069182416,3.594924379702872,4,2021-02-01
Gota,40.52872955974844,37.87991194968555,42.97233962264152,2.31225594050629,4,2021-03-01
Gota,44.008524109014694,43.8247421383648,44.27583647798744,0.23686393012208157,3,2021-04-01
Gota,40.25952830188682,34.72391194968556,45.10896855345915,5.289219187923187,4,2021-05-01
Gota,34.62435534591197,32.99306918238996,35.96466666666669,1.2475569301171827,4,2021-06-01
Gota,36.46104582210246,35.401173405211175,37.520918238993744,0.9121929377165641,4,2021-07-01
Gota,35.0096145552561,33.281428571428606,38.074427672956,2.123096879192528,4,2021-08-01
Gota,34.68018238993713,32.64363522012581,36.71672955974845,1.7527807272100187,4,2021-09-01
Gota,33.134855345911966,33.02982389937108,33.273823899371095,0.1254902204137318,3,2021-10-01
Gota,32.6243459119497,31.945874213836497,33.13800000000001,0.5316275884782867,4,2021-11-01
Gota,27.952779874213867,25.651509433962293,28.98939622641511,1.5576510524783365,4,2021-12-01
Gota,28.187578616352223,25.75324528301889,29.14408805031449,1.6310085454672858,4,2022-01-01
Gota,33.03951572327046,29.928867924528326,35.881220125786186,2.674024058251674,4,2022-02-01
Gota,40.9692704402516,38.32172327044027,43.51347169811322,2.1229706895432465,4,2022-03-01
Gota,45.01077987421385,43.20776100628933,47.11301886792455,1.9697485256302527,3,2022-04-01
Gota,41.81777987421386,39.950477987421415,43.31140880503148,1.5256890765186755,4,2022-05-01
Gota,39.495909996560556,37.172004766116366,41.91437735849059,2.1565422872581843,4,2022-06-01
Gota,34.384123599646244,32.71139489976417,36.05685229952832,1.4396556438592136,4,2022-07-01
Gota,31.078731046088862,29.36593750000003,32.871654284591216,1.5025787130083146,4,2022-08-01
Gota,33.44891194968556,31.178276729559784,36.3773710691824,2.3838548968628674,4,2022-09-01
Gota,33.69623285225248,32.41376130198919,34.97870440251576,1.2824715502632884,3,2022-10-01
Gota,32.16005660377361,30.27722012578619,34.40828930817612,1.7209150522203962,4,2022-11-01
Gota,29.15762893081763,27.966830188679268,30.82338364779876,1.2077896221267423,4,2022-12-01
Gota,26.456352201257886,25.957773584905688,26.87241509433963,0.3765619391694877,4,2023-01-01
Gota,33.62154088050317,30.798578616352227,35.69498113207549,2.145807700199015,4,2023-02-01
Gota,37.15883647798745,35.64522012578618,38.86778616352204,1.321138279754159,4,2023-03-01
Gota,42.34718238993713,41.707232704402536,43.316993710691854,0.8540720977382226,3,2023-04-01
Gota,42.43780503144656,38.83719496855349,46.324842767295614,3.3645851189547233,4,2023-05-01
Gota,36.737729260257595,35.47182729360092,37.769345911949706,1.0196821300534444,4,2023-06-01
Gota,33.16675292003597,31.783708295897,34.549797544174936,1.1903352880782059,4,2023-07-01
Gota,31.360123390236616,29.01761904761906,35.621547169811336,2.9390051920384144,4,2023-08-01
Gota,33.4629975900782,32.7131775700935,34.652090636572055,0.9052760748589582,4,2023-09-01
Gota,33.665278825995834,33.135911949685564,34.26018867924532,0.5649968606345833,3,2023-10-01
Gota,30.569232704402545,26.17583647798745,32.99981132075475,3.1224052915313805,4,2023-11-01
Gota,26.79210832791154,26.25067924528304,27.33709433962266,0.4535109348137352,4,2023-12-01
Gota,25.72250943396228,24.0984779874214,27.09455345911951,1.3380449407987607,4,2024-01-01
Gota,30.98681761006292,30.06901886792455,31.92798742138368,0.8226974210863823,4,2024-02-01
Gota,35.74931446540882,33.65176100628933,37.9567672955975,1.7722416843033104,4,2024-03-01
Gota,40.96397484276732,38.74564779874217,42.74776100628934,1.7283213743831902,4,2024-04-01
Gota,40.25810901467508,39.82771069182393,41.083257861635246,0.7148221150178292,3,2024-05-01
Gota,38.09874214276291,35.83994981685774,39.69299371069185,1.6663454780476916,4,2024-06-01
Gota,31.801385489093114,30.693387685568275,33.73134628832666,1.3414149257531882,4,2024-07-01
Gota,29.53169384278414,28.83467753711366,30.22871014845462,0.5998961208659545,4,2024-08-01
Gota,29.87110817307694,28.370000000000005,30.73028846153848,1.0427407555639128,4,2024-09-01
Gota,32.43925786163525,30.859056603773617,33.2584025157233,1.0814095205876655,4,2024-10-01
Gota,29.25837735849059,27.732968553459138,31.327534591195,1.8579486037989958,3,2024-11-01
Gota,25.111348023046165,24.15153846153849,26.979031446540905,1.2789843011349404,4,2024-12-01
Gota,25.592069182389963,23.89465408805034,26.811433962264186,1.4454723062738306,4,2025-01-01
Gota,29.328628930817636,27.190100628930857,31.31943396226416,1.6879581628063172,4,2025-02-01
Gota,36.479088050314495,35.67978616352204,38.393949685534615,1.2860821792589858,4,2025-03-01
Gota,39.33554297693923,38.5161635220126,40.389320754717005,0.958324806589488,3,2025-04-01
Gota,35.660930817610094,30.39294339622643,40.66942138364783,4.2159678721632465,4,2025-05-01
Gota,33.14992327044028,32.65649559748431,33.79311949685538,0.48759573525837563,4,2025-06-01
Gota,31.235715723270467,30.38324779874216,32.08818364779877,0.7336875721942505,4,2025-07-01
Gota,28.96246792452832,28.110000000000014,29.814935849056624,0.7336875721942505,4,2025-08-01
Gota,28.42456972620233,25.466090225563928,30.59392452830192,2.1962115316166066,4,2025-09-01
Gota,29.774955974842793,28.76924528301889,30.780666666666693,1.0057106918239023,3,2025-10-01
Gota,25.95823899371071,25.105522012578646,27.19767295597485,0.9964810962390774,4,2025-11-01
Gota,24.35851572327047,23.37636477987424,25.01221383647803,0.6985316128458425,4,2025-12-01
Gota,21.73796226415097,20.703735849056635,23.50622641509437,1.2949843123718494,4,2026-01-01
Gota,28.342540880503172,25.010000000000048,30.701899371069203,2.836273768232086,4,2026-02-01
Gota,33.40562264150946,33.40562264150946,33.40562264150946,,1,2026-03-01
Isanpur,30.63179471032749,28.518664987405568,31.65712846347611,1.4411160516479073,4,2018-01-01
Isanpur,34.26950881612093,31.956649874055444,37.42619647355167,2.384832653470876,4,2018-02-01
Isanpur,41.151914357682635,39.00503778337533,43.37151133501259,2.384971238137975,4,2018-03-01
Isanpur,43.85628883291355,41.55614609571792,45.12894206549121,1.995750177748235,3,2018-04-01
Isanpur,45.3164735516373,44.50612090680103,46.00876574307308,0.634975405495724,4,2018-05-01
Isanpur,38.47498005989517,36.00614609571791,39.515264483627234,1.671867761455552,4,2018-06-01
Isanpur,37.35108104004334,36.43199414500613,38.27016793508054,0.7910240529325749,4,2018-07-01
Isanpur,34.90018265327744,33.98109575824023,35.81926954831465,0.7910240529325782,4,2018-08-01
Isanpur,37.0342275510925,33.36837116154876,39.29120906801011,2.571785260884679,4,2018-09-01
Isanpur,38.81386230058777,38.38730478589424,39.26267002518895,0.43810658454544615,3,2018-10-01
Isanpur,36.559559193954684,34.351612090680135,37.6941057934509,1.5003116337695812,4,2018-11-01
Isanpur,29.83125314861463,28.25652392947105,30.883173803526475,1.1247976079405169,4,2018-12-01
Isanpur,29.504439546599514,28.47536523929473,30.70987405541564,0.9189822100978794,4,2019-01-01
Isanpur,33.15761335012597,28.51035264483631,37.06813602015116,3.6834997370391678,4,2019-02-01
Isanpur,41.79658690176325,37.24042821158692,45.928287153652406,3.8720771171775064,4,2019-03-01
Isanpur,46.53501259445847,45.685163727959726,47.48806045340054,0.9058679123814326,3,2019-04-01
Isanpur,45.195988664987425,44.09785894206553,46.04465994962218,0.8586715309460312,4,2019-05-01
Isanpur,40.71723616064381,37.650000000000034,43.59415617128465,3.2057792858201597,4,2019-06-01
Isanpur,37.7906195454157,35.64018276762404,40.07513853904283,2.014833577722991,4,2019-07-01
Isanpur,35.94692317380355,34.98284634760708,37.52899244332495,1.209293726435649,4,2019-08-01
Isanpur,35.112654911838824,35.05702267002522,35.16828715365243,0.04788061023472786,4,2019-09-01
Isanpur,35.57280436607895,31.284710327455954,38.612292191435785,3.8200297250396718,3,2019-10-01
Isanpur,34.05649244332496,32.177632241813626,35.869269521410615,1.6462621769710024,4,2019-11-01
Isanpur,28.695698992443347,27.07735516372797,30.25904282115872,1.302570937574116,4,2019-12-01
Isanpur,28.037361460957204,25.079395465994995,30.1343324937028,2.1301268990674633,4,2020-01-01
Isanpur,33.658192695214126,29.88125944584384,36.028085642317414,2.775420905306602,4,2020-02-01
Isanpur,38.980516372796,34.23415617128467,43.321788413098254,3.8064271984607494,4,2020-03-01
Isanpur,44.87304156171287,43.99559193954661,46.1053904282116,0.9513589843530235,4,2020-04-01
Isanpur,46.06748110831237,45.719395465994985,46.33390428211589,0.31528850335115577,3,2020-05-01
Isanpur,39.717386649874086,37.09000000000003,41.09050377833756,1.7998088752470986,4,2020-06-01
Isanpur,37.34392941077221,35.70385884564862,38.983999975895806,1.4115479967396996,4,2020-07-01
Isanpur,34.9790853813428,33.04202797202799,38.43758186397988,2.392925850254761,4,2020-08-01
Isanpur,34.91624950552938,33.00371824480373,37.79748110831237,2.072175063981569,4,2020-09-01
Isanpur,38.01420654911841,36.072418136020175,38.864735516372825,1.304136356258249,4,2020-10-01
Isanpur,33.67271200671706,32.543274559193975,34.25239294710329,0.9782359525323763,3,2020-11-01
Isanpur,30.26401763224184,28.020931989924463,34.00294710327459,2.6079755010526857,4,2020-12-01
Isanpur,29.25598236775821,28.311838790932008,30.52818639798492,1.1032327245748128,4,2021-01-01
Isanpur,34.44223551637282,29.96624685138542,38.32057934508818,3.5457918922236873,4,2021-02-01
Isanpur,40.41571158690178,38.18400503778339,42.00166246851387,1.8616696609778216,4,2021-03-01
Isanpur,44.25397984886652,43.796020151133526,44.82191435768264,0.5217140740504661,3,2021-04-01
Isanpur,40.95425062972294,35.35183879093202,46.10879093198994,5.131768455054915,4,2021-05-01
Isanpur,35.31706479295556,34.65305439330547,36.392745591939565,0.7592507585252384,4,2021-06-01
Isanpur,37.75713602015118,37.08550629722927,38.428765743073086,0.5780468292654322,4,2021-07-01
Isanpur,36.46941309823683,36.190000000000055,36.63775314861466,0.21409503478673317,4,2021-08-01
Isanpur,37.194848866498766,36.85989924433253,37.529798488665,0.28827873521517916,4,2021-09-01
Isanpur,36.16848866498743,35.70478589420658,36.858841309823696,0.6094986461312296,3,2021-10-01
Isanpur,34.293205289672564,33.62435768261967,34.9256171284635,0.5648076598389323,4,2021-11-01
Isanpur,28.367903022670045,25.355969773299755,29.983627204030245,2.071430152990144,4,2021-12-01
Isanpur,27.658608312342587,26.180478589420662,28.95418136020153,1.1494848045574007,4,2022-01-01
Isanpur,33.60402392947106,30.324231738035287,36.45717884130985,2.7541787282101997,4,2022-02-01
Isanpur,41.82586272040305,39.06569269521414,43.61032745591943,1.9685746720182131,4,2022-03-01
Isanpur,45.961628883291375,45.066574307304805,47.55073047858945,1.379867355797034,3,2022-04-01
Isanpur,41.3929219143577,38.20652392947105,43.89342569269523,2.446261574184673,4,2022-05-01
Isanpur,40.12222449622169,38.89942065491187,41.32219143576827,1.1209547247438592,4,2022-06-01
Isanpur,36.258674433249396,34.32119017632244,38.196158690176354,1.6675209468038155,4,2022-07-01
Isanpur,32.07590837531488,30.44622166246853,33.09000000000003,1.2527206517519438,4,2022-08-01
Isanpur,35.63452435846263,32.25714025500912,39.85634760705291,3.5775988481686607,4,2022-09-01
Isanpur,37.14337531486149,37.05947103274562,37.22727959697736,0.08390428211586798,3,2022-10-01
Isanpur,33.95947103274561,31.56886649874057,36.38566750629726,1.9885365635988677,4,2022-11-01
Isanpur,30.50232367758189,28.980780856423195,31.84433249370279,1.17367377642307,4,2022-12-01
Isanpur,27.198923173803557,26.8278841309824,27.7202518891688,0.398507993735014,4,2023-01-01
Isanpur,34.7959445843829,31.76249370277081,36.64856423173806,2.216336659689576,4,2023-02-01
Isanpur,37.53751259445846,36.72261964735517,39.376523929471055,1.2462955860983171,4,2023-03-01
Isanpur,42.632846347607085,41.906624685138574,43.70458438287156,0.9474708130441707,3,2023-04-01
Isanpur,42.806391687657445,39.91758186397988,46.58894206549119,3.1151836233884476,4,2023-05-01
Isanpur,34.575742832015145,32.68358627715504,37.19415617128467,2.251817640247262,4,2023-06-01
Isanpur,32.616003700461576,32.575454154445495,32.65655324647765,0.034899492537006055,4,2023-07-01
Isanpur,33.203755175611505,32.494355062413334,35.25085642317384,1.3649126459460401,4,2023-08-01
Isanpur,35.411010705289705,35.31491813602019,35.50710327455922,0.08270331566114097,4,2023-09-01
Isanpur,36.673534844668374,36.3210075566751,36.95843828715368,0.32405126508097404,3,2023-10-01
Isanpur,32.1784130982368,27.89370277078088,34.61987405541564,3.111709678913018,4,2023-11-01
Isanpur,28.383469773299776,27.79493702770784,29.72365239294713,0.9050422339847223,4,2023-12-01
Isanpur,27.016889168765776,25.82559193954664,28.274408060453432,1.202401788212611,4,2024-01-01
Isanpur,31.823091939546625,30.52876574307308,32.92413098236778,1.2232182594580605,4,2024-02-01
Isanpur,38.02040302267005,35.70309823677585,39.70838790931992,1.8895046241615954,4,2024-03-01
Isanpur,42.8328526448363,40.54944584382875,44.81503778337532,1.788900834306499,4,2024-04-01
Isanpur,40.697489504618,38.47463476070532,41.80939546599499,1.9250487366425748,3,2024-05-01
Isanpur,34.884383013913094,29.90337313432837,39.44191435768264,5.200755640682713,4,2024-06-01
Isanpur,32.54884284737606,31.86600264282838,32.847317397078385,0.45888885046389394,4,2024-07-01
Isanpur,32.52844223023944,32.42215050795979,32.63473395251909,0.09148134893972676,4,2024-08-01
Isanpur,32.56709500996855,32.28042821158693,32.997632241813626,0.326234534939512,4,2024-09-01
Isanpur,35.52142947103277,33.5099244332494,36.28309823677584,1.3427746322355572,4,2024-10-01
Isanpur,31.527573467674245,29.482191435768293,34.08498740554159,2.34372890697328,3,2024-11-01
Isanpur,26.536347607052917,25.56624685138541,28.62171284634763,1.4045011640463172,4,2024-12-01
Isanpur,27.101253148614635,25.047984886649896,28.48211586901767,1.5826554258467378,4,2025-01-01
Isanpur,31.171637279597007,28.179319899244355,33.05639798488669,2.1763816865005556,4,2025-02-01
Isanpur,38.306404282115885,37.59390428211588,39.89319899244335,1.0736825416068931,4,2025-03-01
Isanpur,40.42345927791774,39.924206549118416,41.108287153652405,0.613465826985047,3,2025-04-01
Isanpur,36.64639798488668,29.238589420654943,41.476045340050405,5.215041958613096,4,2025-05-01
Isanpur,35.026098416696684,33.95471752428934,36.162871536523966,0.9038437366961813,4,2025-06-01
Isanpur,31.194525008996067,29.5384094998201,32.850640518172035,1.4253572858742947,4,2025-07-01
Isanpur,29.398516896202054,28.43433249370279,30.36270129870132,0.8298378074561341,4,2025-08-01
Isanpur,32.402454921054286,31.070050377833795,33.84974811083128,1.1406077249633833,4,2025-09-01
Isanpur,32.538022670025214,32.23329974811086,32.842745591939575,0.3047229219143608,3,2025-10-01
Isanpur,28.40814995140459,27.3399244332494,29.32823677581868,0.8177596019273979,4,2025-11-01
Isanpur,25.73941435768264,24.584710327455937,26.58589420654914,0.9330833414817863,4,2025-12-01
